id,price,bedrooms,bathrooms,sqft_lot_normalized,floors,waterfront,view,condition,yr_built,yr_renovated,zipcode,lat,long,nearest_station_distance_km,density,commute_time,distance_to_point_km,grade_living_normalized,lot_size_category,grade_living_category,outliers_ecod,cluster_no_outlier,sqft_lot,grade_living,is_near_shore_encoded,bedrooms_cat_<3,bedrooms_cat_>4,bed-3,bed-4
15034,330000.0,2,1.0,8.419359831067474,1.0,0,0,3,1929,0,98115,47.6979,-122.325,537.5387717087045,8197.0,26.8,1.7962998360349005,8.476579508530941,0,0,1,-1.0,4533,4800,0,1.0,0.0,1.0,0.0
15035,229000.0,3,1.0,8.962007209588313,1.0,0,0,3,1954,0,98168,47.473,-122.324,11848.647371201554,3954.0,27.8,2.9516291778448545,8.88336291691676,1,0,0,1.0,7800,7210,0,0.0,0.0,0.0,0.0
15036,200000.0,3,1.0,8.630700432209832,1.0,0,0,4,1947,0,98178,47.5045,-122.27,8888.607218005116,5364.0,32.9,1.9006549053680244,9.091669442258503,0,0,0,1.0,5600,8880,0,0.0,0.0,0.0,0.0
15040,200000.0,2,0.75,10.928901711428637,1.0,0,0,4,1945,0,98058,47.442,-122.105,21810.10265981011,2252.0,34.9,2.03188878220487,8.045908742270779,2,0,0,1.0,55764,3120,0,1.0,0.0,1.0,0.0
15058,159000.0,3,1.0,8.784927626058323,1.0,0,0,3,1952,0,98055,47.4806,-122.223,12848.32351814368,5532.0,33.1,2.231118950723949,9.13140538388804,1,0,0,1.0,6534,9240,0,0.0,0.0,0.0,0.0
15062,150000.0,3,1.0,9.161990111035136,1.0,0,0,3,1959,0,98168,47.5112,-122.316,7572.653614104309,3954.0,27.8,4.497382784765522,9.036106025364846,2,0,0,1.0,9527,8400,0,0.0,0.0,0.0,0.0
15078,650000.0,3,1.0,8.352554369474591,1.5,0,0,3,1924,0,98103,47.6595,-122.337,1712.9260448689126,11391.0,27.1,1.0946149304829362,9.211439767419485,0,0,0,1.0,4240,10010,0,0.0,0.0,0.0,0.0
15082,320000.0,3,1.0,8.674367865788236,1.0,0,0,3,1954,0,98108,47.5498,-122.298,3436.777808117962,3221.0,29.5,2.7009224946024366,9.138951775888527,0,0,0,1.0,5850,9310,0,0.0,0.0,0.0,0.0
15091,502000.0,2,1.0,8.45638105201948,1.5,0,1,3,1931,0,98136,47.5256,-122.392,8483.371395417891,7517.0,30.6,0.1661911198734587,9.438352054687252,0,1,1,-1.0,4704,12560,1,1.0,0.0,1.0,0.0
15096,442000.0,2,1.0,8.369620826949102,1.5,0,2,4,1917,0,98126,47.5677,-122.38,4786.204276082328,7113.0,30.5,1.8518881694934604,8.689632748355741,0,0,0,1.0,4313,5940,0,1.0,0.0,1.0,0.0
15099,194000.0,3,1.0,8.707978826622321,1.0,0,0,3,1944,0,98178,47.4945,-122.249,10544.7957526149,5364.0,32.9,1.938235941062699,8.865170419651774,1,0,0,1.0,6050,7080,0,0.0,0.0,0.0,0.0
15104,380000.0,3,1.0,8.006700845440367,1.5,0,0,3,1901,0,98103,47.6506,-122.346,2606.8571485158263,11391.0,27.1,0.224381068906574,8.898502209646642,0,0,1,-1.0,3000,7320,1,0.0,0.0,0.0,0.0
15106,525000.0,3,1.0,8.824824939175638,1.0,0,0,3,1943,0,98105,47.6706,-122.268,3531.918483004622,12890.0,25.1,0.6414568082309815,9.259225769705994,1,0,0,1.0,6800,10500,0,0.0,0.0,0.0,0.0
15111,525000.0,3,1.0,8.294299608857235,1.0,0,1,4,1948,0,98118,47.5554,-122.266,4352.302339090343,7844.0,31.2,0.4292103040002705,9.358846580275406,0,1,1,-1.0,4000,11600,1,0.0,0.0,0.0,0.0
15123,320000.0,2,1.0,8.58110651715989,1.0,0,1,3,1929,0,98126,47.5421,-122.378,6468.1485324690775,7113.0,30.5,1.493529465952632,8.812992231969966,0,0,0,1.0,5329,6720,0,1.0,0.0,1.0,0.0
15127,308500.0,2,1.0,8.728264161496178,1.0,0,0,4,1950,0,98155,47.7352,-122.328,3538.7600770815206,4784.0,30.0,3.1480844344521883,8.691314551644853,1,0,0,1.0,6174,5950,0,1.0,0.0,1.0,0.0
15131,135000.0,3,1.0,8.006700845440367,1.0,0,0,3,1943,0,98178,47.494,-122.275,9876.51872861495,5364.0,32.9,3.127318366485381,8.343077871169383,0,0,0,1.0,3000,4200,0,0.0,0.0,0.0,0.0
15133,245500.0,2,1.0,8.922791623969637,1.0,0,0,3,1950,0,98011,47.7644,-122.198,11892.511074938924,3884.0,29.1,4.30220290853341,8.464003362902119,1,0,0,1.0,7500,4740,0,1.0,0.0,1.0,0.0
15137,220000.0,2,1.0,9.25186611880468,1.5,0,0,3,1965,0,98125,47.705,-122.313,1155.7766282069822,7999.0,28.9,2.848243014948637,8.912069097970134,2,0,0,1.0,10423,7420,0,1.0,0.0,1.0,0.0
15145,600000.0,2,1.0,8.441822884391462,1.0,0,0,3,1924,0,98112,47.6393,-122.301,1160.9954961929666,7621.0,25.4,0.5326764701380207,9.108418382250798,0,0,1,-1.0,4636,9030,0,1.0,0.0,1.0,0.0
15155,375000.0,3,1.0,9.036106025364846,1.0,0,0,3,1972,1989,98034,47.7253,-122.197,10142.88652729956,5386.0,28.1,2.746528882711852,9.123801610558944,1,0,0,1.0,8400,9170,0,0.0,0.0,0.0,0.0
15164,225000.0,3,1.0,9.23024103368252,1.0,0,0,3,1965,0,98178,47.4902,-122.256,10757.389706516766,5364.0,32.9,2.5563094473910994,8.922791623969637,2,0,0,1.0,10200,7500,0,0.0,0.0,0.0,0.0
15176,225000.0,2,1.0,9.61587214452889,1.0,0,0,3,1960,0,98055,47.4312,-122.195,18667.12707456036,5532.0,33.1,4.7496871365520805,8.791941988456118,2,0,0,1.0,15000,6580,0,1.0,0.0,1.0,0.0
15183,376000.0,2,1.0,8.294299608857235,1.0,0,0,3,1947,0,98199,47.6575,-122.394,6000.116382357623,5406.0,27.4,0.63493175649268,8.993551586299981,0,0,1,-1.0,4000,8050,0,1.0,0.0,1.0,0.0
15187,852000.0,4,1.0,8.185628891147607,1.5,0,0,4,1927,0,98115,47.6854,-122.308,1086.5466744908215,8197.0,26.8,1.6307742178919664,9.651236971915612,0,1,0,1.0,3588,15540,0,0.0,0.0,0.0,0.0
15194,157500.0,3,1.0,10.203925422776589,1.0,0,0,3,1935,0,98178,47.4963,-122.249,10366.313886547414,5364.0,32.9,1.7407225381606892,8.79497643168877,2,0,0,1.0,27008,6600,0,0.0,0.0,0.0,0.0
15199,350000.0,3,1.0,8.262816937670928,1.5,0,0,5,1904,0,98144,47.575,-122.288,1856.4399859824096,9389.0,29.3,0.4573304066504081,9.435960853165286,0,1,1,-1.0,3876,12530,1,0.0,0.0,0.0,0.0
15200,615000.0,3,1.0,8.262816937670928,1.5,0,0,5,1904,0,98144,47.575,-122.288,1856.4399859824096,9389.0,29.3,0.4573304066504081,9.435960853165286,0,1,1,-1.0,3876,12530,1,0.0,0.0,0.0,0.0
15205,528000.0,2,1.0,8.537191877922927,1.5,0,0,4,1925,0,98117,47.6805,-122.384,4840.381690266453,9392.0,30.0,1.522758331176681,9.084890521258767,0,0,1,-1.0,5100,8820,0,1.0,0.0,1.0,0.0
15206,471000.0,2,1.0,8.537191877922927,1.0,0,0,4,1949,0,98117,47.6779,-122.384,4991.146910906621,9392.0,30.0,1.2415570350284308,8.679482094459956,0,0,1,-1.0,5100,5880,0,1.0,0.0,1.0,0.0
15214,175000.0,3,1.0,8.726643415598444,1.0,0,0,3,1967,0,98001,47.3377,-122.291,26901.850436397104,1895.0,31.6,2.8109660767065487,8.921457578947884,1,0,0,1.0,6164,7490,0,0.0,0.0,0.0,0.0
15217,390000.0,2,1.0,9.350623917423238,1.0,0,0,3,2003,0,98059,47.499,-122.157,14681.617748501869,2541.0,30.8,3.462410223029773,8.11701408773731,2,0,0,1.0,11505,3350,0,1.0,0.0,1.0,0.0
15223,300000.0,2,1.0,9.38597294061934,1.0,0,0,3,1947,0,98155,47.7461,-122.322,4773.433814534234,4784.0,30.0,2.856893099399086,8.709630081951286,2,0,0,1.0,11919,6060,0,1.0,0.0,1.0,0.0
15239,340000.0,2,1.0,8.86827250899781,1.0,0,0,3,1947,0,98177,47.7042,-122.369,3055.9440294131555,3647.0,29.5,1.0020950534897783,8.548885638148727,1,0,0,1.0,7102,5160,0,1.0,0.0,1.0,0.0
15242,265000.0,4,1.0,9.162619635764772,1.0,0,0,3,1962,0,98031,47.4139,-122.208,19980.40436049433,5363.0,31.1,6.006128719238146,9.516427036104067,2,1,0,1.0,9533,13580,0,0.0,0.0,0.0,0.0
15248,192500.0,1,1.0,11.06253621000807,1.0,0,2,5,1924,0,98022,47.2163,-121.984,47338.09807922217,30.0,34.4,12.289845421438434,7.762596048540069,2,0,1,-1.0,63737,2350,0,1.0,0.0,1.0,0.0
15249,345000.0,3,1.0,8.630700432209832,1.0,0,0,4,1943,0,98146,47.5116,-122.379,9062.0385123735,6034.0,29.8,1.2234384905809876,8.757940876678804,0,0,0,1.0,5600,6360,0,0.0,0.0,0.0,0.0
15265,345000.0,2,1.0,8.997394645638419,1.0,0,0,4,1921,0,98133,47.7064,-122.355,2038.5694483806733,7038.0,30.4,1.9973643276377493,8.976009475021396,1,0,0,1.0,8081,7910,0,1.0,0.0,1.0,0.0
15266,229000.0,4,1.0,8.517393171418904,1.5,0,0,3,1928,0,98106,47.5457,-122.363,5359.702518327822,5006.0,29.4,2.6929042737884785,9.13140538388804,0,0,0,1.0,5000,9240,0,0.0,0.0,0.0,0.0
15267,300000.0,3,1.0,9.426741242423,1.5,0,0,3,1908,0,98070,47.3719,-122.461,25648.456111709304,295.0,36.8,0.1178081638384508,8.954286157204713,2,0,1,-1.0,12415,7740,1,0.0,0.0,0.0,0.0
15269,552000.0,3,1.0,7.741099090035366,1.0,0,0,4,1912,0,98117,47.6797,-122.384,4885.444868353562,9392.0,30.0,1.4359016634887145,8.967121656230923,0,0,0,1.0,2300,7840,0,0.0,0.0,0.0,0.0
15280,329000.0,3,1.0,8.639587799629844,1.5,0,0,3,1928,0,98178,47.5065,-122.249,9371.44623219782,5364.0,32.9,0.6777482124751028,9.036106025364846,0,0,0,1.0,5650,8400,0,0.0,0.0,0.0,0.0
15282,364500.0,3,1.0,9.15978364835903,1.0,0,0,3,1959,0,98125,47.7317,-122.31,3433.174972987716,7999.0,28.9,1.8863971197537663,8.912069097970134,2,0,0,1.0,9506,7420,0,0.0,0.0,0.0,0.0
15284,550000.0,3,1.0,8.804625232612809,1.0,0,0,3,1961,0,98033,47.6855,-122.199,8806.64901297635,4318.0,24.4,1.3523935734629609,8.571870752706934,1,0,0,1.0,6664,5280,0,0.0,0.0,0.0,0.0
15287,192000.0,2,1.0,9.26302769425519,1.0,0,0,3,1953,0,98166,47.438,-122.336,15809.544392951664,3913.0,28.5,1.3280160780450678,8.343077871169383,2,0,0,1.0,10540,4200,0,1.0,0.0,1.0,0.0
15292,324800.0,2,1.0,8.52595469708481,1.0,0,0,3,1949,0,98108,47.5492,-122.302,3422.7807041549154,3221.0,29.5,2.920620383820873,8.85666093701725,0,0,1,-1.0,5043,7020,0,1.0,0.0,1.0,0.0
15293,78000.0,2,1.0,9.70167731915831,1.0,0,0,1,1942,0,98168,47.4739,-122.28,11956.496060199011,3954.0,27.8,4.932776460063954,8.268988209506656,2,0,1,-1.0,16344,3900,0,1.0,0.0,1.0,0.0
15295,640500.0,3,1.0,8.41316512099219,1.0,0,2,4,1919,0,98136,47.5305,-122.384,7672.058384197607,7517.0,30.6,0.9626630713973364,8.921457578947884,0,0,0,1.0,4505,7490,0,0.0,0.0,0.0,0.0
15309,210000.0,2,1.0,8.99230873254815,1.0,0,0,3,1943,0,98166,47.4662,-122.359,13061.065738424031,3913.0,28.5,0.7284618874902115,8.371242135931933,1,0,0,1.0,8040,4320,0,1.0,0.0,1.0,0.0
15317,147000.0,3,1.0,9.546884034617923,1.0,0,0,3,1960,0,98178,47.4971,-122.279,9463.050139792482,5364.0,32.9,2.920409274127882,8.921457578947884,2,0,0,1.0,14000,7490,0,0.0,0.0,0.0,0.0
15321,345000.0,3,1.0,9.269646477873591,1.0,0,0,4,1958,0,98059,47.474,-122.125,18301.73433545351,2541.0,30.8,4.604401762713599,9.18204377282107,2,0,0,1.0,10610,9720,0,0.0,0.0,0.0,0.0
15329,225000.0,2,1.0,8.699681400989514,1.0,0,0,4,1922,0,98178,47.495,-122.227,11338.897923880786,5364.0,32.9,0.8983663153966417,8.585038738311304,0,0,1,-1.0,6000,5350,0,1.0,0.0,1.0,0.0
15336,276000.0,3,1.0,8.99230873254815,1.0,0,0,3,1953,0,98177,47.7048,-122.368,2985.875896241786,3647.0,29.5,1.0356936764362448,8.714567550836485,1,0,0,1.0,8040,6090,0,0.0,0.0,0.0,0.0
15337,235000.0,2,1.0,10.268165387743457,1.0,0,0,1,1928,0,98065,47.5245,-121.822,37370.655544105,224.0,32.6,13.356725429974528,8.594339400592892,2,0,1,-1.0,28800,5400,0,1.0,0.0,1.0,0.0
15338,325000.0,2,1.0,9.287394001418471,1.0,0,0,4,1974,0,98011,47.7726,-122.21,11741.011929455444,3884.0,29.1,3.7235143222331946,9.19023970026918,2,0,0,1.0,10800,9800,0,1.0,0.0,1.0,0.0
15364,330000.0,3,1.0,9.12008738299862,1.0,0,0,3,1953,0,98133,47.7688,-122.337,7304.372639856216,7038.0,30.4,3.4050084838057453,9.3048320350689,1,0,0,1.0,9136,10990,0,0.0,0.0,0.0,0.0
15371,658000.0,2,1.0,9.56416124693201,1.0,1,4,1,1926,0,98136,47.5476,-122.399,7296.737948037859,7517.0,30.6,0.0139107614398845,8.527341522468053,2,0,1,-1.0,14244,5050,1,1.0,0.0,1.0,0.0
15381,276000.0,1,0.75,7.496652438168283,1.0,0,0,5,1923,0,98117,47.6778,-122.389,5316.093906221814,9392.0,30.0,1.132381745860538,7.523481312573497,0,0,1,-1.0,1801,1850,0,1.0,0.0,1.0,0.0
15384,328000.0,3,1.0,8.693831965074693,1.0,0,0,3,1950,0,98155,47.7518,-122.279,6528.378132364026,4784.0,30.0,0.2033567404787941,8.737292112544221,0,0,1,-1.0,5965,6230,1,0.0,0.0,0.0,0.0
15392,551100.0,3,1.0,9.0642735958414,1.0,0,0,5,1954,0,98006,47.572,-122.147,12429.620036035958,3524.0,27.6,2.7175553527788963,9.211439767419485,1,0,0,1.0,8640,10010,0,0.0,0.0,0.0,0.0
15395,255000.0,3,1.0,8.71948076085107,1.5,0,0,4,1920,0,98108,47.5272,-122.322,5837.437203983189,3221.0,29.5,5.3959367879423406,9.14644164612595,1,0,0,1.0,6120,9380,0,0.0,0.0,0.0,0.0
15396,419950.0,4,1.0,8.97727273946428,1.0,0,0,3,1955,0,98166,47.4544,-122.36,14346.983599075747,3913.0,28.5,0.9069601328572292,9.27902652976463,1,0,0,1.0,7920,10710,0,0.0,0.0,0.0,0.0
15403,380000.0,2,1.0,8.484049972822984,1.0,0,0,4,1926,0,98125,47.7139,-122.288,3236.6028126016736,7999.0,28.9,0.8792541704771762,8.343077871169383,0,0,1,-1.0,4836,4200,0,1.0,0.0,1.0,0.0
15409,200000.0,2,1.0,9.067162602299854,1.0,0,0,4,1938,0,98168,47.4822,-122.318,10800.37314559404,3954.0,27.8,3.2304712392424846,8.627123250788433,1,0,0,1.0,8665,5580,0,1.0,0.0,1.0,0.0
15410,839000.0,3,1.0,9.417842227300437,1.0,0,0,3,1955,1990,98004,47.6095,-122.195,9320.139077694155,5315.0,21.7,0.9186271479252226,9.060795734696166,2,0,0,1.0,12305,8610,0,0.0,0.0,0.0,0.0
15414,311000.0,3,1.0,9.06323150693797,1.0,0,0,3,1942,0,98125,47.7077,-122.314,1169.959133613935,7999.0,28.9,3.087596458620799,8.967121656230923,1,0,0,1.0,8631,7840,0,0.0,0.0,0.0,0.0
15416,387000.0,3,1.0,9.166283985779264,1.0,0,0,5,1962,0,98056,47.539,-122.179,10954.914714016928,4879.0,29.6,1.2726358200849774,9.060795734696166,2,0,0,1.0,9568,8610,0,0.0,0.0,0.0,0.0
15418,175000.0,2,1.0,8.14177220465645,1.0,0,0,5,1920,0,98022,47.2088,-121.992,47743.45253693148,30.0,34.4,12.951027211877308,8.398634855292102,0,0,1,-1.0,3434,4440,0,1.0,0.0,1.0,0.0
15447,257000.0,2,1.0,9.313348122050412,1.0,0,0,4,1947,0,98155,47.7482,-122.321,5013.397682593681,4784.0,30.0,2.8753499581305,8.438366410870266,2,0,0,1.0,11084,4620,0,1.0,0.0,1.0,0.0
15452,254500.0,2,1.0,9.328212292571072,1.0,0,0,3,1920,0,98178,47.486,-122.264,10976.476167013589,5364.0,32.9,3.1710249247227296,8.839421607620602,2,0,0,1.0,11250,6900,0,1.0,0.0,1.0,0.0
15453,575000.0,2,1.0,8.20631072579402,1.0,0,0,5,1909,0,98105,47.6645,-122.288,1999.701254884209,12890.0,25.1,0.8378633187336062,8.833608482690892,0,0,1,-1.0,3663,6860,0,1.0,0.0,1.0,0.0
15456,100000.0,2,1.0,9.99884318585288,1.0,0,0,3,1956,0,98001,47.2777,-122.252,33829.256559449575,1895.0,31.6,9.601495573500497,8.605387202152153,2,0,0,1.0,22000,5460,0,1.0,0.0,1.0,0.0
15458,208000.0,3,1.0,8.912069097970134,1.0,0,0,4,1960,0,98002,47.2899,-122.219,32923.95499667493,5015.0,29.5,9.22833888866136,8.962007209588313,1,0,0,1.0,7420,7800,0,0.0,0.0,0.0,0.0
15462,334000.0,2,1.0,8.699681400989514,1.0,0,0,3,1941,0,98118,47.5437,-122.281,4584.672742737976,7844.0,31.2,1.6164145457499954,8.58316818033977,0,0,1,-1.0,6000,5340,0,1.0,0.0,1.0,0.0
15464,295000.0,2,1.0,9.270682600982344,1.0,0,0,3,1963,0,98045,47.497,-121.78,41074.24705566995,91.0,30.2,9.474247470025633,9.010791269515602,2,0,0,1.0,10621,8190,0,1.0,0.0,1.0,0.0
15468,175000.0,2,1.0,8.853808274977197,1.0,0,0,3,1968,0,98055,47.4908,-122.223,11894.522892496603,5532.0,33.1,1.1179484381707008,9.197356444417888,1,0,0,1.0,7000,9870,0,1.0,0.0,1.0,0.0
15469,335000.0,2,1.0,8.853808274977197,1.0,0,0,3,1968,0,98055,47.4908,-122.223,11894.522892496603,5532.0,33.1,1.1179484381707008,9.197356444417888,1,0,0,1.0,7000,9870,0,1.0,0.0,1.0,0.0
15471,400000.0,2,1.0,7.664346632098617,1.0,0,0,4,1918,0,98117,47.6769,-122.366,3762.962754369595,9392.0,30.0,1.869565013450852,8.679482094459956,0,0,1,-1.0,2130,5880,0,1.0,0.0,1.0,0.0
15474,225900.0,3,1.0,9.082620630373812,1.0,0,0,4,1963,0,98003,47.329,-122.33,27856.662711422992,4392.0,32.4,1.4898764484380216,9.265869681768663,1,0,0,1.0,8800,10570,0,0.0,0.0,0.0,0.0
15480,195500.0,4,1.0,9.063810579280286,1.5,0,0,4,1954,0,98002,47.3231,-122.219,29327.39333682769,5015.0,29.5,6.649714347158779,8.906664409770052,1,0,0,1.0,8636,7380,0,0.0,0.0,0.0,0.0
15490,320000.0,2,1.0,8.859505484519133,1.0,0,0,3,1952,0,98155,47.745,-122.297,5186.89673450867,4784.0,30.0,0.984825081731618,9.044403844431551,1,0,0,1.0,7040,8470,0,1.0,0.0,1.0,0.0
15509,269500.0,2,1.0,7.090909822079984,2.0,0,0,3,1999,0,98103,47.6969,-122.347,1533.6374837270796,11391.0,27.1,1.4911511595386826,8.630700432209832,0,0,1,-1.0,1200,5600,0,1.0,0.0,1.0,0.0
15516,724000.0,2,1.0,8.517393171418904,1.5,0,1,4,1942,0,98117,47.7006,-122.386,4331.830497325372,9392.0,30.0,0.3580183080059486,9.298442820197728,0,0,1,-1.0,5000,10920,1,1.0,0.0,1.0,0.0
15519,242000.0,2,1.0,9.992001966066868,1.0,0,0,3,1947,0,98032,47.4122,-122.267,18878.15425591826,2299.0,30.0,4.882903739609736,8.658866349732383,2,0,0,1.0,21850,5760,0,1.0,0.0,1.0,0.0
15536,325000.0,2,1.0,8.890272839380247,1.0,0,0,3,1953,0,98126,47.5359,-122.367,6360.31227880688,7113.0,30.5,2.1639696001047044,8.630700432209832,1,0,0,1.0,7260,5600,0,1.0,0.0,1.0,0.0
15539,329950.0,3,1.0,8.962007209588313,1.0,0,0,4,1956,0,98166,47.4596,-122.343,13508.28032008373,3913.0,28.5,2.152359231492337,9.41336284529417,1,1,0,1.0,7800,12250,0,0.0,0.0,0.0,0.0
15540,135000.0,2,1.0,8.71948076085107,1.0,0,0,3,1943,1989,98168,47.5,-122.317,8819.954530640613,3954.0,27.8,3.7391628659945617,8.006700845440367,1,0,0,1.0,6120,3000,0,1.0,0.0,1.0,0.0
15548,470000.0,4,1.0,10.525111878184058,1.5,0,0,4,1932,0,98024,47.5651,-121.902,30878.19538933892,249.0,33.4,11.512476014140834,9.407632639699958,2,1,0,1.0,37238,12180,0,0.0,0.0,0.0,0.0
15552,125000.0,2,1.0,9.033961124637855,1.0,0,0,4,1942,0,98146,47.5033,-122.358,9131.03863158094,6034.0,29.8,1.4796508651382874,8.30671904320269,1,0,0,1.0,8382,4050,0,1.0,0.0,1.0,0.0
15555,175000.0,3,1.0,9.382695764458289,1.0,0,0,2,1961,0,98030,47.3762,-122.219,23635.670297365377,5499.0,30.7,4.300720092274343,9.232199706329077,2,0,0,1.0,11880,10220,0,0.0,0.0,0.0,0.0
15557,230000.0,3,1.0,10.381304329495126,1.0,0,0,4,1934,0,98070,47.447,-122.482,19505.06500664076,295.0,36.8,2.449351351305247,8.812992231969966,2,0,0,1.0,32250,6720,0,0.0,0.0,0.0,0.0
15562,730000.0,4,1.0,8.51579221050061,1.5,0,0,4,1940,0,98199,47.6437,-122.396,5653.518487413544,5406.0,27.4,1.274501755135108,9.4796802501801,0,1,0,1.0,4992,13090,0,0.0,0.0,0.0,0.0
15570,715000.0,4,1.0,8.707978826622321,1.5,0,0,3,1913,0,98118,47.5569,-122.288,3066.006327519377,7844.0,31.2,1.639077706853284,9.39024233725137,1,1,0,1.0,6050,11970,0,0.0,0.0,0.0,0.0
15588,435000.0,2,1.0,8.740496729931813,1.0,0,0,4,1940,0,98126,47.5378,-122.375,6619.706310035818,7113.0,30.5,1.579113564920523,8.658866349732383,1,0,0,1.0,6250,5760,0,1.0,0.0,1.0,0.0
15613,227000.0,2,1.0,9.116139576577355,1.0,0,0,4,1937,0,98133,47.7407,-122.347,4383.132484918747,7038.0,30.4,2.230130972850803,8.893023494394711,1,0,0,1.0,9100,7280,0,1.0,0.0,1.0,0.0
15614,312000.0,4,1.0,9.071882578828616,1.0,0,0,4,1962,0,98058,47.4586,-122.175,16917.386041004876,2252.0,34.9,4.389040616504996,9.401869409521051,1,1,0,1.0,8706,12110,0,0.0,0.0,0.0,0.0
15615,260000.0,2,1.0,8.639587799629844,1.5,0,0,3,1918,0,98118,47.5159,-122.258,8127.26406933824,7844.0,31.2,0.3472147977305706,9.0432226489245,0,0,1,-1.0,5650,8460,1,1.0,0.0,1.0,0.0
15620,180000.0,2,1.0,11.385001180236952,1.5,0,0,3,1946,0,98014,47.63,-121.9,30419.082641495657,89.0,34.2,13.697652007565903,8.476579508530941,2,0,0,1.0,87991,4800,0,1.0,0.0,1.0,0.0
15635,237000.0,3,1.0,9.273409063443166,1.0,0,0,3,1954,0,98188,47.4363,-122.286,16012.593536505758,3413.0,25.6,4.921925530327139,8.976009475021396,2,0,0,1.0,10650,7910,0,0.0,0.0,0.0,0.0
15636,235000.0,5,1.0,9.135940049399933,1.5,0,0,5,1966,0,98168,47.4702,-122.281,12345.387293976291,3954.0,27.8,5.296033235266197,9.105090961257083,1,0,1,-1.0,9282,9000,0,0.0,1.0,0.0,1.0
15640,259950.0,2,1.0,8.999742789830492,1.0,0,0,3,1947,0,98125,47.7159,-122.305,2230.188817856297,7999.0,28.9,1.8970341874807584,8.464003362902119,1,0,0,1.0,8100,4740,0,1.0,0.0,1.0,0.0
15647,599995.0,3,1.0,8.006700845440367,1.5,0,0,5,1928,0,98103,47.6888,-122.347,2058.81414429842,11391.0,27.1,0.9124776392205002,9.33617975681533,0,0,0,1.0,3000,11340,0,0.0,0.0,0.0,0.0
15648,342500.0,3,1.0,9.259225769705994,1.0,0,0,4,1966,0,98034,47.7268,-122.229,7886.807445944767,5386.0,28.1,2.6431919837867515,8.791941988456118,2,0,0,1.0,10500,6580,0,0.0,0.0,0.0,0.0
15650,247200.0,3,1.0,9.32375833901174,1.0,0,0,4,1961,0,98092,47.2894,-122.188,33552.94185646506,1185.0,34.2,8.253703373720242,9.317489287493226,2,0,0,1.0,11200,11130,0,0.0,0.0,0.0,0.0
15653,160000.0,3,1.0,9.10242102975669,1.0,0,0,4,1966,0,98023,47.3056,-122.368,30717.836722203647,5049.0,34.9,2.503517616117661,8.571870752706934,1,0,0,1.0,8976,5280,0,0.0,0.0,0.0,0.0
15662,375000.0,3,1.0,8.595079730073309,1.0,0,0,3,1937,0,98117,47.6969,-122.368,3041.016368881216,9392.0,30.0,1.584844170804882,8.881975184248867,0,0,0,1.0,5404,7200,0,0.0,0.0,0.0,0.0
15674,128000.0,3,1.0,9.17895289873455,1.0,0,0,3,1969,0,98023,47.3201,-122.398,29535.7767777482,5049.0,34.9,0.4184727566799334,9.19023970026918,2,0,1,-1.0,9690,9800,1,0.0,0.0,0.0,0.0
15685,265000.0,3,1.0,9.612399686949514,1.0,0,0,5,1969,0,98059,47.4772,-122.144,16985.97016390242,2541.0,30.8,5.047295579217227,8.709630081951286,2,0,0,1.0,14948,6060,0,0.0,0.0,0.0,0.0
15704,322000.0,4,1.0,11.139569302779684,1.0,0,0,3,1942,0,98058,47.4442,-122.081,22975.50584969095,2252.0,34.9,3.4135514575591093,9.41336284529417,2,1,0,1.0,68841,12250,0,0.0,0.0,0.0,0.0
15710,326000.0,2,1.0,8.914760527397261,1.0,0,0,3,1940,0,98155,47.7376,-122.322,3833.98506093643,4784.0,30.0,2.688929147023737,8.890272839380247,1,0,0,1.0,7440,7260,0,1.0,0.0,1.0,0.0
15711,205000.0,3,1.0,9.198369000194964,1.0,0,0,4,1959,0,98003,47.3352,-122.297,27156.89618159181,4392.0,32.4,2.5797421900533286,9.116139576577355,2,0,0,1.0,9880,9100,0,0.0,0.0,0.0,0.0
15712,150000.0,2,1.0,10.896757843893464,1.5,0,0,1,1950,0,98023,47.2959,-122.377,31883.89901524485,5049.0,34.9,2.0077010905859343,8.131824785007195,2,0,1,-1.0,54000,3400,0,1.0,0.0,1.0,0.0
15718,480000.0,3,1.0,9.082620630373812,1.0,0,0,4,1959,0,98008,47.6112,-122.128,13890.162819771418,4695.0,23.6,1.3574608818977507,9.002208578282412,1,0,0,1.0,8800,8120,0,0.0,0.0,0.0,0.0
15726,253750.0,4,1.0,8.869398159883518,1.5,0,0,3,1939,0,98030,47.3846,-122.226,22588.408946072108,5499.0,30.7,5.056113582824547,9.0217190130337,1,0,0,1.0,7110,8280,0,0.0,0.0,0.0,0.0
15735,234950.0,3,1.0,9.20522732258936,1.0,0,0,3,1977,0,98010,47.3422,-122.053,32795.84830346389,401.0,36.9,0.2514191189326339,9.007121989469242,2,0,1,-1.0,9948,8160,1,0.0,0.0,0.0,0.0
15741,280500.0,3,1.0,8.421122722665503,1.0,0,0,3,1952,0,98108,47.5387,-122.294,4704.893121923068,3221.0,29.5,2.3095576883405013,9.052633375946147,0,0,0,1.0,4541,8540,0,0.0,0.0,0.0,0.0
15748,500000.0,4,1.0,9.908524844053396,1.0,0,0,4,1913,0,98056,47.5175,-122.201,10806.4411934347,4879.0,29.6,0.5471546245333332,8.848078421168667,2,0,0,1.0,20100,6960,0,0.0,0.0,0.0,0.0
