price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,yr_built,yr_renovated,zipcode,lat,long,nearest_station_distance_km,bathroom_category,density,commute_time,distance_to_point_km,is_near_shore,grade_living,bedrooms_cat,lot_size_category,grade_living_category,outliers_ecod,cluster_all_data,cluster_no_outlier
1300000.0,5,1.75,9.861675484721689,1.0,0,0,3,1968,0,98004,47.638,-122.213,6944.768112084435,1-2 Bathrooms,5315.0,21.7,0.8200304545786054,False,9.743377484107393,>4,2,1,0,0,1.0
580000.0,3,2.75,9.185330208972015,1.0,0,0,3,1989,0,98028,47.768,-122.259,8864.590838615408,2-3 Bathrooms,3833.0,33.1,1.223056093551475,False,10.079581424158677,3-4,2,2,0,0,0.0
475000.0,3,2.5,9.116139576577355,1.0,0,0,3,1998,0,98126,47.5369,-122.378,6852.004890694903,2-3 Bathrooms,7113.0,30.5,1.3424465761374296,False,9.517898598432753,3-4,1,1,0,0,0.0
1309500.0,4,2.5,9.410501846898468,1.0,1,4,3,1956,0,98166,47.4396,-122.353,15832.972709228166,2-3 Bathrooms,3913.0,28.5,0.0418745174114555,True,10.090838109351523,3-4,2,2,0,0,1.0
700000.0,3,2.5,13.343553021083665,1.0,0,0,4,1980,0,98038,47.4188,-121.949,32645.081665967227,2-3 Bathrooms,572.0,38.8,10.952183255093136,False,9.915465529295535,3-4,2,2,0,0,0.0
590000.0,3,2.5,9.232493176617316,2.0,0,0,3,1988,0,98074,47.631,-122.042,19779.77787096606,2-3 Bathrooms,2896.0,32.7,2.16816641738898,False,10.134638955251866,3-4,2,2,0,0,0.0
264500.0,3,2.5,9.029657471850737,1.0,0,0,3,1990,0,98092,47.2622,-122.219,35939.35235362536,2-3 Bathrooms,1185.0,34.2,11.947592350904442,False,9.475853519656901,3-4,1,1,0,0,0.0
465000.0,2,1.0,7.8636512654486515,1.0,0,0,4,1918,0,98107,47.6751,-122.379,4741.791009212123,Studio or 1 Bathroom,12484.0,30.0,1.2154832980895502,False,8.385032287813898,<3,0,0,1,1,-1.0
290000.0,3,1.0,8.938662873666118,1.0,0,2,3,1971,0,98106,47.5278,-122.343,6182.11167429216,Studio or 1 Bathroom,5006.0,29.4,4.348179735031605,False,8.759511722116487,3-4,1,0,0,2,2.0
1815000.0,4,4.5,9.462965052612562,2.0,0,2,3,1998,0,98033,47.6491,-122.201,7719.891251313444,+3 Bathrooms,4318.0,24.4,0.2927125028983329,True,10.89897755957152,3-4,2,2,1,1,-1.0
416000.0,3,1.0,9.405166749908611,1.0,0,0,4,1957,0,98008,47.6034,-122.122,14530.220604580009,Studio or 1 Bathroom,4695.0,23.6,0.7889212076104546,False,8.958154135209242,3-4,2,0,0,2,2.0
360000.0,4,2.0,9.098402718735318,1.0,0,0,3,1962,0,98034,47.7304,-122.24,7268.878589194007,1-2 Bathrooms,5386.0,28.1,1.6593810216658684,False,9.225327501784431,3-4,1,0,0,0,0.0
585083.0,5,2.75,10.498222246109226,1.0,0,0,3,1977,0,98075,47.5916,-122.076,17794.852405649057,2-3 Bathrooms,2675.0,32.3,0.7770994663784128,False,10.05539285624928,>4,2,2,0,0,1.0
840000.0,4,2.75,7.919719760924575,1.5,0,0,3,1936,0,98119,47.6413,-122.357,3604.79193899319,2-3 Bathrooms,10846.0,25.5,0.8803691507979609,False,9.809231816610408,3-4,0,2,0,0,0.0
81000.0,2,1.0,9.207937487359873,1.0,0,0,1,1943,0,98168,47.4808,-122.315,10948.681498189708,Studio or 1 Bathroom,3954.0,27.8,3.4669721294593416,False,8.202756381655638,<3,2,0,1,1,-1.0
1285000.0,3,2.25,9.127067452782361,1.0,0,1,4,1950,0,98105,47.6629,-122.269,2983.0833986660787,2-3 Bathrooms,12890.0,25.1,0.1280468740445096,True,9.879246088163093,3-4,1,2,1,1,-1.0
326000.0,4,1.75,8.906664409770052,1.0,0,0,3,1963,0,98178,47.5034,-122.245,9821.448273393002,1-2 Bathrooms,5364.0,32.9,0.9112910844266436,False,9.682279626689674,3-4,1,1,0,0,0.0
447000.0,2,1.0,8.922791623969637,1.0,0,2,3,1925,0,98136,47.5185,-122.392,9056.12343609575,Studio or 1 Bathroom,7517.0,30.6,0.308512576441351,True,8.371242135931933,<3,1,0,1,1,-1.0
185000.0,3,1.0,8.871505346165781,1.5,0,0,4,1958,0,98032,47.3756,-122.297,22669.876720945605,Studio or 1 Bathroom,2299.0,30.0,2.077722474249004,False,8.791941988456118,3-4,1,0,0,2,2.0
439950.0,3,2.5,8.958540111412168,2.0,0,0,4,1982,0,98034,47.722,-122.194,10281.703826039646,2-3 Bathrooms,5386.0,28.1,2.549820591726663,False,9.419060402624668,3-4,1,1,0,0,0.0
234000.0,3,1.5,9.239996256883693,1.5,0,0,4,1967,0,98045,47.4452,-121.77,43452.22352015569,1-2 Bathrooms,91.0,30.2,3.716315640801964,False,8.830689198760998,3-4,2,0,0,0,0.0
485000.0,4,2.5,9.092344813738475,2.0,0,0,4,1964,0,98007,47.5947,-122.134,13488.382252009373,2-3 Bathrooms,6617.0,22.7,1.788066765292343,False,9.595670797663967,3-4,1,1,0,0,0.0
750000.0,4,1.75,8.740496729931813,2.0,0,0,4,1941,0,98199,47.6499,-122.391,5859.411697416149,1-2 Bathrooms,5406.0,27.4,0.9275975029527528,False,9.969322108457675,3-4,1,2,0,0,0.0
865000.0,4,2.0,8.617581365447506,2.0,0,0,3,1901,1987,98119,47.6513,-122.368,4155.020136925316,1-2 Bathrooms,10846.0,25.5,0.2828026634889051,True,9.99884318585288,3-4,0,2,0,0,1.0
287500.0,4,2.5,9.105090961257085,1.0,0,0,4,1979,0,98023,47.2986,-122.372,31530.857427898387,2-3 Bathrooms,5049.0,34.9,2.7149480457900816,False,9.931151356518601,3-4,1,2,0,0,0.0
375000.0,3,1.75,9.177197153382929,1.0,0,0,3,1976,0,98072,47.7628,-122.162,14110.009078253886,1-2 Bathrooms,1386.0,30.7,7.667795817225341,False,9.360569085222874,3-4,2,1,0,0,0.0
565000.0,3,2.25,9.082620630373812,1.0,0,0,5,1969,0,98033,47.6863,-122.189,9521.499566687196,2-3 Bathrooms,4318.0,24.4,1.917347852259648,False,9.38437770918244,3-4,1,1,0,0,0.0
260000.0,4,3.0,9.02485381183907,2.0,0,0,3,2010,0,98042,47.3528,-122.146,28111.37660875328,2-3 Bathrooms,1751.0,35.0,0.6112121781659312,False,9.27902652976463,3-4,1,0,0,0,0.0
190000.0,3,1.0,9.296609807128359,1.0,0,0,4,1943,0,98056,47.491,-122.188,13537.015485243432,Studio or 1 Bathroom,4879.0,29.6,1.8845613054910109,False,8.93075873555827,3-4,2,0,0,2,2.0
399950.0,5,2.0,8.76732914779405,1.0,0,0,5,1964,0,98118,47.5396,-122.276,5169.214053866407,1-2 Bathrooms,7844.0,31.2,1.0493230652328194,False,9.868947866261383,>4,1,2,0,0,1.0
275000.0,3,2.5,8.862625169408922,2.0,0,0,3,1990,0,98023,47.2895,-122.352,32356.53547551454,2-3 Bathrooms,5049.0,34.9,2.8255149873841434,False,9.458059455856434,3-4,1,1,0,0,0.0
528000.0,3,2.75,8.315566483564277,1.0,0,0,3,1987,0,98126,47.5352,-122.38,7091.382046600151,2-3 Bathrooms,7113.0,30.5,1.1862563234404977,False,9.623839785112668,3-4,0,1,0,0,0.0
315000.0,3,2.0,9.178436822963175,1.0,0,0,3,1948,0,98166,47.4753,-122.342,11778.345127468336,1-2 Bathrooms,3913.0,28.5,1.5880586691303302,False,9.088285725968877,3-4,2,0,0,0,0.0
614306.0,2,2.25,8.612685172875459,1.0,0,0,4,1968,0,98117,47.697,-122.39,4667.698140339082,2-3 Bathrooms,9392.0,30.0,0.5560223002797563,False,9.780245895678089,<3,0,1,0,0,1.0
1490000.0,3,3.5,9.589393056132515,2.0,0,2,3,1990,0,98034,47.6995,-122.228,7048.349052738903,+3 Bathrooms,5386.0,28.1,0.1446797232343421,True,10.91000282698325,3-4,2,2,1,1,-1.0
590000.0,3,2.5,8.261268150577648,2.0,0,0,3,2004,0,98029,47.5513,-121.994,24120.193721664946,2-3 Bathrooms,3095.0,33.1,4.843573655520915,False,9.851720461714246,3-4,0,2,0,0,0.0
261500.0,3,1.0,8.188966863648876,1.0,0,0,3,1908,0,98144,47.5978,-122.299,2172.7441666345894,Studio or 1 Bathroom,9389.0,29.3,0.9418546905109132,False,8.821879862683842,3-4,0,0,0,2,2.0
300000.0,4,2.5,9.200189020919808,2.0,0,0,3,2001,0,98030,47.3834,-122.168,24325.263327164383,2-3 Bathrooms,5499.0,30.7,1.5945370061793156,False,9.660205067381032,3-4,2,1,0,0,0.0
439000.0,3,2.25,8.423321975806166,1.5,0,2,5,1928,0,98178,47.5078,-122.236,9783.992838965683,2-3 Bathrooms,5364.0,32.9,0.1714734420071168,True,9.789254458374703,3-4,0,1,0,0,1.0
277554.0,5,2.25,9.472781556562168,1.0,0,0,3,1961,0,98178,47.4939,-122.256,10379.955793870187,2-3 Bathrooms,5364.0,32.9,2.1542102225925746,False,9.708141544619421,>4,2,1,0,0,1.0
215000.0,3,2.0,9.04852707581358,1.0,0,0,3,1931,0,98168,47.4727,-122.297,11899.439889529534,1-2 Bathrooms,3954.0,27.8,5.953057391056003,False,8.99230873254815,3-4,1,0,0,0,0.0
1200000.0,2,2.25,9.790430830243832,2.0,1,4,4,1956,0,98146,47.502,-122.385,10202.515616997143,2-3 Bathrooms,6034.0,29.8,0.0324987001495871,True,9.87513951702064,<3,2,2,1,1,-1.0
420000.0,4,2.0,8.760296220470051,1.0,0,0,4,1950,0,98115,47.6973,-122.295,2547.482133140672,1-2 Bathrooms,8197.0,26.8,1.7471859574845685,False,9.38437770918244,3-4,1,1,0,0,0.0
485000.0,3,2.5,8.142354276849835,2.0,0,0,3,2003,0,98053,47.6819,-122.036,20422.739946598074,2-3 Bathrooms,827.0,32.5,5.853331062720337,False,9.35452729228868,3-4,0,1,0,0,0.0
202500.0,3,2.0,9.026056891868688,1.0,0,0,5,1954,0,98002,47.323,-122.216,29393.01546697512,1-2 Bathrooms,5015.0,29.5,6.347468539433874,False,9.13140538388804,3-4,1,0,0,0,0.0
710000.0,5,3.25,9.056373008678756,2.0,0,0,3,2007,0,98065,47.5427,-121.887,32230.734923142925,+3 Bathrooms,224.0,32.6,12.889220138038306,False,10.471099854390227,>4,1,2,0,0,1.0
535000.0,4,2.5,8.844192126244968,2.0,0,0,3,2009,0,98059,47.4956,-122.151,15270.41484000803,2-3 Bathrooms,2541.0,30.8,3.989570412082673,False,10.165890277802454,3-4,1,2,0,0,0.0
260000.0,4,1.75,8.94910546953925,1.0,0,0,4,1966,0,98058,47.4558,-122.177,17075.40484651904,1-2 Bathrooms,2252.0,34.9,4.312326366394412,False,9.161255164285691,3-4,1,0,0,0,0.0
254000.0,3,2.0,8.920121751872404,1.0,0,0,4,1992,0,98038,47.3542,-122.055,31639.771509609047,1-2 Bathrooms,572.0,38.8,1.394966943311115,False,9.245804036251752,3-4,1,0,0,0,0.0
600000.0,4,2.5,8.561592778712923,2.0,0,0,3,2001,0,98034,47.712,-122.229,7506.845500142408,2-3 Bathrooms,5386.0,28.1,1.164978923756595,False,9.845911404398532,3-4,0,2,0,0,0.0
285000.0,3,2.5,7.830822995135316,2.0,0,0,3,2001,0,98108,47.5401,-122.293,4578.709610283142,2-3 Bathrooms,3221.0,29.5,2.270735339453969,False,9.441531454869693,3-4,0,1,0,0,0.0
800000.0,4,3.75,9.936099940263604,2.0,0,0,3,1998,0,98075,47.5882,-122.01,22728.93298941457,+3 Bathrooms,2675.0,32.3,4.236043738136701,False,10.142543822310387,3-4,2,2,0,0,0.0
165000.0,3,1.0,9.48044384215367,1.0,0,0,3,1943,0,98168,47.475,-122.258,12280.158949286486,Studio or 1 Bathroom,3954.0,27.8,4.247231648419417,False,8.881975184248867,3-4,2,0,0,2,2.0
216500.0,2,1.0,8.848078421168667,1.0,0,0,4,1943,0,98178,47.4886,-122.246,11232.858344824856,Studio or 1 Bathroom,5364.0,32.9,2.5582737128755744,False,8.357259153499912,<3,1,0,0,2,0.0
387990.0,4,2.5,8.629807335785372,2.0,0,0,3,2011,0,98038,47.3551,-122.054,31606.914090903247,2-3 Bathrooms,572.0,38.8,1.4708638417869613,False,9.958023085184141,3-4,0,2,0,0,0.0
500000.0,4,2.5,8.525359754082631,2.0,0,0,3,2006,0,98133,47.709,-122.35,1750.9069449858832,2-3 Bathrooms,7038.0,30.4,2.8262286788148385,False,10.089178426799686,3-4,0,2,0,0,0.0
650000.0,4,2.5,8.6328406149422,2.0,0,0,3,2001,0,98053,47.686,-122.036,20506.415430336707,2-3 Bathrooms,827.0,32.5,6.225523489147834,False,9.872564319882619,3-4,0,2,0,0,0.0
646000.0,4,2.5,8.313852267398207,2.0,0,0,3,2008,0,98117,47.6937,-122.361,2640.1976906103764,2-3 Bathrooms,9392.0,30.0,1.9396359342568217,False,9.824498456285756,3-4,0,2,0,0,0.0
323400.0,4,3.0,9.120306249272202,1.0,0,0,3,1992,0,98092,47.321,-122.185,30264.47748362436,2-3 Bathrooms,1185.0,34.2,4.952278274684656,False,9.70996348123418,3-4,1,1,0,0,0.0
300000.0,3,2.5,8.343077871169383,2.0,0,0,3,2007,0,98038,47.366,-122.017,32499.203037405416,2-3 Bathrooms,572.0,38.8,3.2280158026826165,False,9.485013189834323,3-4,0,1,0,0,0.0
712500.0,5,2.0,8.594339400592892,1.5,0,0,4,1947,0,98105,47.6674,-122.279,2684.531772548802,1-2 Bathrooms,12890.0,25.1,0.9332215611593312,False,9.677903525682558,>4,0,1,0,0,1.0
550000.0,3,1.75,8.132412674500905,1.5,0,0,3,1900,2000,98122,47.6109,-122.302,1623.1844944062022,1-2 Bathrooms,17787.0,26.5,1.4793519021081671,False,9.17585244151751,3-4,0,0,0,0,0.0
400000.0,3,1.0,8.92771217382708,1.0,0,0,3,1969,0,98034,47.7233,-122.221,8344.33160006784,Studio or 1 Bathroom,5386.0,28.1,2.115148058351462,False,9.019300924562506,3-4,1,0,0,2,2.0
255000.0,4,1.75,8.881975184248867,1.0,0,0,3,1977,0,98031,47.3944,-122.187,22603.79683421845,1-2 Bathrooms,5363.0,31.1,3.322201116224332,False,9.35452729228868,3-4,1,1,0,0,0.0
660000.0,3,1.75,9.108639817149843,2.0,0,2,4,1963,0,98008,47.586,-122.117,14677.717788026615,1-2 Bathrooms,4695.0,23.6,0.526524436467298,False,9.561771591591862,3-4,1,1,0,0,0.0
925000.0,4,2.25,8.760296220470051,1.0,0,2,4,1941,0,98115,47.6819,-122.272,3336.5295840933977,2-3 Bathrooms,8197.0,26.8,0.982274223373789,False,9.733944008101389,3-4,1,1,0,0,0.0
534000.0,4,2.25,8.88336291691676,1.0,0,0,5,1965,0,98008,47.629,-122.117,14223.219740713886,2-3 Bathrooms,4695.0,23.6,2.023009800853364,False,9.609854474590907,3-4,1,1,0,0,0.0
215000.0,3,1.0,8.94910546953925,1.0,0,0,4,1969,0,98003,47.3444,-122.304,26117.658918749064,Studio or 1 Bathroom,4392.0,32.4,1.6033138319112363,False,9.378478484253662,3-4,1,1,0,2,2.0
1950000.0,3,2.5,9.455636727931525,1.5,0,4,3,1968,0,98034,47.6982,-122.231,6786.991236945522,2-3 Bathrooms,5386.0,28.1,0.0896663876505306,True,10.130662964963708,3-4,2,2,1,1,-1.0
1400000.0,5,4.25,8.977777598745481,2.0,0,0,3,2001,0,98040,47.5894,-122.243,5301.415437149503,+3 Bathrooms,3997.0,26.9,0.4861650030083752,True,10.471666571132038,>4,1,2,1,1,-1.0
212000.0,3,1.75,9.03013657115323,1.0,0,0,3,1990,0,98001,47.2587,-122.253,35914.49145661153,1-2 Bathrooms,1895.0,31.6,7.906166324720908,False,9.239025005836092,3-4,1,0,0,0,0.0
265000.0,3,1.75,8.895766604056085,1.0,0,0,3,1966,0,98023,47.3122,-122.369,30001.94760422656,1-2 Bathrooms,5049.0,34.9,1.7834441946754775,False,9.597030324758013,3-4,1,1,0,0,0.0
400000.0,3,1.75,8.657129031713755,1.5,0,0,5,1918,0,98116,47.5586,-122.383,5583.833987559423,1-2 Bathrooms,9060.0,32.7,1.3567248378259336,False,9.320180837655714,3-4,0,0,0,0,0.0
311500.0,4,2.5,9.223651386035854,2.0,0,0,3,1992,0,98031,47.3877,-122.171,23796.33904399547,2-3 Bathrooms,5363.0,31.1,2.1166513602219736,False,9.649949224651184,3-4,2,1,0,0,0.0
2328000.0,4,3.5,9.940783337279825,2.0,0,0,3,2003,0,98004,47.6354,-122.221,6421.9259812121445,+3 Bathrooms,5315.0,21.7,0.6045883623187851,False,10.79181081532623,3-4,2,2,0,0,0.0
225000.0,2,1.0,8.707978826622321,1.0,0,0,4,1944,0,98178,47.5001,-122.242,10252.333369414906,Studio or 1 Bathroom,5364.0,32.9,1.154446671264719,False,8.476579508530941,<3,1,0,0,2,0.0
1250000.0,4,2.5,9.98764486054285,1.0,0,4,3,1988,0,98006,47.5662,-122.108,15406.9585221321,2-3 Bathrooms,3524.0,27.6,0.787666293206855,False,10.614007941153417,3-4,2,2,0,0,0.0
380000.0,3,1.0,9.072341873818893,1.0,0,0,4,1948,0,98146,47.5066,-122.377,9449.626342765405,Studio or 1 Bathroom,6034.0,29.8,0.8092115498465645,False,9.19023970026918,3-4,1,0,0,2,2.0
600000.0,4,2.5,9.338821533624722,2.0,0,0,3,1991,0,98034,47.7115,-122.239,6755.589247790515,2-3 Bathrooms,5386.0,28.1,0.9090640071861568,False,9.798182590890704,3-4,2,2,0,0,0.0
600000.0,3,2.25,9.110961927995904,2.0,0,0,4,1987,0,98007,47.6594,-122.144,12047.50078013642,2-3 Bathrooms,6617.0,22.7,2.788028470387953,False,9.907031266159493,3-4,1,2,0,0,0.0
315000.0,3,2.5,8.006700845440367,2.0,0,0,3,2001,0,98146,47.4938,-122.337,9687.475637409152,2-3 Bathrooms,6034.0,29.8,2.076031095715107,False,9.521568058002977,3-4,0,1,0,0,0.0
847000.0,5,1.0,8.439015410352214,2.5,0,0,4,1905,0,98122,47.6092,-122.294,2238.81716579257,Studio or 1 Bathroom,17787.0,26.5,0.8500236073914196,False,10.041116787524166,>4,0,2,1,1,-1.0
730000.0,4,2.5,9.244935016740682,2.0,0,0,3,1998,0,98075,47.5894,-121.98,24989.055004502177,2-3 Bathrooms,2675.0,32.3,6.246647757803203,False,10.221977646629885,3-4,2,2,0,0,0.0
1058000.0,4,2.0,9.318117964149614,1.0,0,0,4,1955,0,98004,47.5887,-122.201,8405.284895326604,1-2 Bathrooms,5315.0,21.7,0.4534793055872587,True,9.815803221891244,3-4,2,2,0,0,1.0
1620000.0,4,2.25,9.781884730776879,2.0,0,0,4,1977,0,98039,47.6232,-122.236,5886.318523682142,2-3 Bathrooms,2040.0,21.2,0.4740127258009927,True,9.959442464680574,3-4,2,2,0,0,1.0
664000.0,2,1.75,8.66319648553608,1.0,0,0,3,1948,2002,98118,47.5554,-122.274,3892.311524263198,1-2 Bathrooms,7844.0,31.2,0.9047191885798196,False,9.241935933565934,<3,0,0,0,0,1.0
454450.0,4,3.0,8.699681400989514,2.0,0,0,3,2007,0,98038,47.3689,-122.057,30266.16508484949,2-3 Bathrooms,572.0,38.8,3.0185114810237974,False,10.138203880202953,3-4,0,2,0,0,0.0
341000.0,3,1.0,8.343077871169383,1.0,0,0,3,1955,0,98103,47.6878,-122.35,2296.047462616223,Studio or 1 Bathroom,11391.0,27.1,0.9084826210955133,False,8.791941988456118,3-4,0,0,0,2,2.0
276693.0,4,1.0,9.091106284052485,1.5,0,0,4,1946,0,98155,47.7487,-122.303,5382.903194332684,Studio or 1 Bathroom,4784.0,30.0,1.5204697344783824,False,9.027738775974909,3-4,1,0,0,2,2.0
185000.0,2,1.0,9.33617975681533,1.0,0,0,4,1969,0,98168,47.4969,-122.3,9199.578356120768,Studio or 1 Bathroom,3954.0,27.8,3.907639074160752,False,9.18307194482199,<3,2,0,0,2,0.0
160000.0,2,2.5,7.7226775164680035,2.0,0,0,3,1981,0,98042,47.3793,-122.146,25504.84837273971,2-3 Bathrooms,1751.0,35.0,1.636658398494239,False,9.360569085222874,<3,0,1,0,0,1.0
270000.0,4,2.5,9.047586120674756,2.0,0,0,3,1998,0,98092,47.2608,-122.209,36246.09917389237,2-3 Bathrooms,1185.0,34.2,11.7962372235812,False,9.639587108749145,3-4,1,1,0,0,0.0
300000.0,4,1.5,9.078065332666364,1.0,0,0,3,1958,0,98166,47.4698,-122.36,12697.61400773375,1-2 Bathrooms,3913.0,28.5,0.7038391794304595,False,9.232199706329077,3-4,1,0,0,0,0.0
264950.0,3,1.5,9.221873607789856,1.0,0,0,4,1957,0,98022,47.2027,-122.0,48031.44608941364,1-2 Bathrooms,30.0,34.4,13.504317426761528,False,9.16858043772795,3-4,2,0,0,0,0.0
209950.0,2,1.0,8.740496729931813,1.0,0,0,4,1943,0,98168,47.5024,-122.333,8691.563411268782,Studio or 1 Bathroom,3954.0,27.8,2.842567374839453,False,8.748463629942055,<3,1,0,0,2,0.0
850000.0,3,2.5,9.07211225269274,2.0,0,0,3,2006,0,98053,47.7037,-122.016,22421.23710562757,2-3 Bathrooms,827.0,32.5,8.706700691087667,False,10.316953898529778,3-4,1,2,0,0,0.0
645000.0,4,2.5,9.33970057728189,2.0,0,0,3,1983,0,98074,47.6318,-122.039,19994.674718220445,2-3 Bathrooms,2896.0,32.7,2.3986831416020253,False,10.25558704504304,3-4,2,2,0,0,0.0
855000.0,4,2.25,10.517997287579,2.0,0,0,4,1973,0,98005,47.6441,-122.154,11269.218914040608,2-3 Bathrooms,2945.0,23.2,3.5721948001618826,False,10.013283218359012,3-4,2,2,0,0,0.0
632500.0,4,1.5,10.525648805362787,2.0,0,0,3,1994,0,98077,47.7402,-122.035,22212.26727066722,1-2 Bathrooms,802.0,31.1,10.414273842532044,False,10.211009016314167,3-4,2,2,0,0,0.0
289950.0,3,2.5,8.519989278718239,2.0,0,0,3,1987,0,98023,47.3202,-122.395,29475.97745374248,2-3 Bathrooms,5049.0,34.9,0.5658233607389195,False,9.714805812589491,3-4,0,1,0,0,0.0
850000.0,2,1.75,10.155529493892987,1.0,0,2,4,1952,0,98177,47.7542,-122.372,6536.61878661897,1-2 Bathrooms,3647.0,29.5,0.6314799442189557,False,9.761981590241948,<3,2,1,0,0,1.0
565000.0,4,2.75,8.497194544909547,2.0,0,0,3,2013,0,98059,47.4812,-122.123,17919.06609669469,2-3 Bathrooms,2541.0,30.8,5.413594912129199,False,10.286741134279072,3-4,0,2,0,0,0.0
792000.0,3,2.5,9.86635665419792,2.0,0,0,3,1999,0,98074,47.6569,-122.088,16226.789597897134,2-3 Bathrooms,2896.0,32.7,0.4852591985466911,True,9.798182590890704,3-4,2,2,0,0,1.0
260000.0,3,2.25,9.169622538697624,1.0,0,0,4,1987,0,98092,47.2762,-122.148,35889.697166118334,2-3 Bathrooms,1185.0,34.2,9.109107550823264,False,9.521568058002977,3-4,2,1,0,0,0.0
585000.0,3,2.0,12.252593570255563,1.0,0,0,3,1991,0,98019,47.7586,-121.911,31698.550686084425,1-2 Bathrooms,317.0,35.1,21.004392538375463,False,9.651236971915612,3-4,2,1,0,0,0.0
295500.0,3,1.75,9.261413642160184,1.0,0,0,3,1981,0,98055,47.4605,-122.206,15423.686994682368,1-2 Bathrooms,5532.0,33.1,4.474998728145041,False,9.138951775888529,3-4,2,0,0,0,0.0
329000.0,4,2.0,8.971829343530851,1.5,0,0,5,1946,0,98155,47.7538,-122.322,5626.092183733626,1-2 Bathrooms,4784.0,30.0,3.0138233103960674,False,9.027738775974909,3-4,1,0,0,0,0.0
750000.0,3,1.75,9.631219406136701,1.0,0,0,3,1976,0,98006,47.5706,-122.16,11465.960043288058,1-2 Bathrooms,3524.0,27.6,2.003112521109625,False,10.006089266196847,3-4,2,2,0,0,0.0
495000.0,4,2.5,8.9300972286214,2.0,0,0,3,1997,0,98155,47.7544,-122.303,5980.370509593865,2-3 Bathrooms,4784.0,30.0,1.7196581507933868,False,9.942275479743389,3-4,1,2,0,0,0.0
672500.0,3,1.75,8.657129031713755,1.0,0,2,4,1947,0,98199,47.6339,-122.392,4766.434005118207,1-2 Bathrooms,5406.0,27.4,0.4207724651955096,True,9.444700778495557,3-4,0,1,0,0,1.0
1307000.0,5,3.25,8.071218539969863,1.5,0,0,5,1932,2002,98109,47.6421,-122.35,3322.864421943355,+3 Bathrooms,15188.0,22.2,0.4311103364475152,True,10.239995502805316,>4,0,2,1,1,-1.0
405000.0,3,2.5,9.173365135851288,2.0,0,0,3,1994,0,98011,47.75,-122.176,12540.365480069222,2-3 Bathrooms,3884.0,29.1,5.902623368894365,False,9.259225769705994,3-4,2,0,0,0,0.0
620000.0,3,1.75,8.667163717992533,1.0,0,1,3,1947,0,98119,47.6435,-122.373,4443.56318037434,1-2 Bathrooms,10846.0,25.5,1.2276442739795506,False,9.614538010517382,3-4,0,1,0,0,0.0
615000.0,4,2.25,8.85666093701725,1.0,0,0,4,1973,0,98006,47.562,-122.139,13147.244488378434,2-3 Bathrooms,3524.0,27.6,2.640073250893482,False,9.833118734869245,3-4,1,2,0,0,0.0
887000.0,6,2.25,9.321971188147367,1.0,0,2,5,1962,0,98008,47.5849,-122.113,14972.763120424544,2-3 Bathrooms,4695.0,23.6,0.2248992594770303,True,10.44787366982408,>4,2,2,1,1,-1.0
1057000.0,4,2.75,8.517393171418904,2.5,0,2,3,1941,2000,98117,47.6852,-122.4,5713.289676279389,2-3 Bathrooms,9392.0,30.0,0.249110439350356,True,10.493521689978726,3-4,0,2,1,1,-1.0
753000.0,4,1.75,10.582307587950027,1.0,0,0,4,1974,0,98005,47.6378,-122.185,9022.527155393183,1-2 Bathrooms,2945.0,23.2,2.0144274348504623,False,9.757362911053992,3-4,2,1,0,0,0.0
1600000.0,3,2.25,8.517393171418904,2.0,0,0,5,1975,0,98102,47.6349,-122.318,1692.4129370474714,2-3 Bathrooms,19956.0,26.2,0.8557058604546474,False,10.36410350510914,3-4,0,2,0,0,0.0
3710000.0,4,3.5,10.242777244969993,2.0,0,2,4,2000,0,98039,47.6395,-122.234,5365.544084650948,+3 Bathrooms,2040.0,21.2,0.0475892609042439,True,11.106474871430772,3-4,2,2,1,1,-1.0
365000.0,3,1.5,9.050171619823361,1.0,0,0,3,1954,0,98133,47.7712,-122.339,7584.70271522105,1-2 Bathrooms,7038.0,30.4,3.372440059498928,False,9.272469743441732,3-4,1,0,0,0,0.0
870000.0,4,2.75,10.043292972227004,2.0,0,0,4,1982,0,98006,47.5559,-122.149,12526.87564612024,2-3 Bathrooms,3524.0,27.6,3.1745883621644384,False,10.43708198835482,3-4,2,2,0,0,0.0
321000.0,4,2.5,9.169726689090886,2.0,0,0,3,2003,0,98038,47.3541,-122.015,33578.5999195585,2-3 Bathrooms,572.0,38.8,2.206077707305189,False,9.458059455856434,3-4,2,1,0,0,0.0
280000.0,3,2.5,8.408939605975984,2.0,0,0,3,2000,0,98001,47.3299,-122.269,27910.780601710336,2-3 Bathrooms,1895.0,31.6,4.686151185150534,False,9.292012520620208,3-4,0,0,0,0,0.0
288000.0,3,2.5,8.187021067343505,2.0,0,0,3,2004,0,98038,47.3842,-122.042,29731.70309554212,2-3 Bathrooms,572.0,38.8,4.695928053448288,False,9.272469743441732,3-4,0,0,0,0,0.0
248500.0,3,2.0,9.416215681723873,1.0,0,0,3,1939,1991,98023,47.3219,-122.341,28696.6776205738,1-2 Bathrooms,5049.0,34.9,2.044551475019697,False,9.068892008391808,3-4,2,0,0,0,0.0
330000.0,4,2.5,9.514215624322715,2.0,0,0,3,1999,0,98188,47.4486,-122.288,14636.89838717622,2-3 Bathrooms,3413.0,25.6,5.739228220356037,False,9.72082593792907,3-4,2,1,0,0,0.0
