id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,year,month,quarter,months_since_built,nearest_station_distance_km,bathroom_category,population,density,commute_time
9456200405,20150310T000000,205950.0,3,1.0,970,11963,1.0,0,0,4,6,970,0,1970,0,98198,47.3776,-122.315,1210,11963,2015,3,1,542,22421.07329761122,Studio or 1 Bathroom,38919,5039.0,30.1
2420069220,20141203T000000,209000.0,3,1.0,1320,3954,1.5,0,0,3,6,1320,0,1912,2014,98022,47.202,-121.994,1270,5184,2014,12,4,1235,48322.72975235091,Studio or 1 Bathroom,22007,30.0,34.4
6381501965,20140612T000000,430000.0,4,1.75,1890,6000,1.0,0,0,4,6,1110,780,1947,0,98125,47.7274,-122.305,1560,6356,2014,6,2,809,3189.019000389228,1-2 Bathrooms,43386,7999.0,28.9
9191201325,20150301T000000,534000.0,4,1.75,2040,2750,1.5,0,0,4,6,1260,780,1926,0,98105,47.6698,-122.3,1940,3750,2015,3,1,1070,1374.927654586382,1-2 Bathrooms,49448,12890.0,25.1
9547202245,20140627T000000,735000.0,4,3.0,2370,3672,1.5,0,0,5,7,1650,720,1916,0,98115,47.678,-122.311,2140,4182,2014,6,2,1181,377.5589310494439,2-3 Bathrooms,53729,8197.0,26.8
1924069115,20150224T000000,873000.0,3,2.25,2720,54450,2.0,0,0,3,11,2720,0,1997,0,98027,47.5473,-122.092,3170,60548,2015,2,1,217,16922.370134565343,2-3 Bathrooms,27808,487.0,29.3
8121200970,20141118T000000,475000.0,4,2.25,1970,7532,1.0,0,0,3,8,1390,580,1983,0,98052,47.7219,-122.109,1970,8248,2014,11,4,382,16304.2885051724,2-3 Bathrooms,75765,3741.0,25.0
323049176,20140530T000000,325000.0,3,1.75,2180,10230,1.0,0,0,4,7,1090,1090,1961,0,98118,47.5158,-122.281,2130,7200,2014,5,2,640,7427.474376900048,1-2 Bathrooms,48937,7844.0,31.2
826079047,20140814T000000,500000.0,3,2.25,2990,216057,2.0,0,0,3,9,2990,0,1994,0,98019,47.754,-121.942,2840,215622,2014,8,3,247,29325.07486002404,2-3 Bathrooms,11290,317.0,35.1
8078550610,20150120T000000,279000.0,4,2.75,2180,8475,1.0,0,0,4,7,1330,850,1987,0,98031,47.4045,-122.174,1500,7140,2015,1,1,336,22032.105861351014,2-3 Bathrooms,41464,5363.0,31.1
3904930530,20150414T000000,350000.0,3,2.0,1440,5469,1.0,0,0,3,8,1440,0,1988,0,98029,47.5753,-122.017,1980,6198,2015,4,2,327,22187.668325713308,1-2 Bathrooms,31480,3095.0,33.1
7504020970,20150421T000000,660000.0,4,2.25,3180,13653,2.0,0,0,3,9,3180,0,1978,0,98074,47.6316,-122.05,2910,12350,2015,4,2,447,19174.84645353907,2-3 Bathrooms,30370,2896.0,32.7
8642600090,20150218T000000,324950.0,2,1.5,1643,14616,1.0,0,1,4,7,1643,0,1954,0,98198,47.3973,-122.312,2270,9940,2015,2,1,733,20229.613892932102,1-2 Bathrooms,38919,5039.0,30.1
2239000011,20150127T000000,500000.0,4,2.0,1530,7816,1.0,0,0,3,7,1530,0,1955,0,98133,47.7309,-122.332,1480,7816,2015,1,1,720,3073.811543260636,1-2 Bathrooms,50153,7038.0,30.4
9382200121,20140718T000000,187300.0,2,1.0,1310,7697,1.0,0,0,3,6,850,460,1950,0,98146,47.4982,-122.348,1270,6410,2014,7,3,774,9413.362116915763,Studio or 1 Bathroom,27879,6034.0,29.8
7942601475,20140520T000000,345600.0,5,3.5,2800,5120,2.5,0,0,3,9,2800,0,1903,2005,98122,47.6059,-122.31,1780,5120,2014,5,2,1336,1551.4115534905952,+3 Bathrooms,41541,17787.0,26.5
7375300100,20141124T000000,400000.0,3,1.5,1510,7642,1.0,0,0,3,7,1510,0,1959,0,98008,47.5978,-122.116,2180,8357,2014,11,4,670,14875.72361622569,1-2 Bathrooms,26091,4695.0,23.6
7974200457,20150122T000000,935000.0,5,3.0,2700,5001,2.0,0,0,3,10,2700,0,2009,0,98115,47.6811,-122.288,1610,5191,2015,1,1,72,2138.3740663734084,2-3 Bathrooms,53729,8197.0,26.8
923059206,20140715T000000,374000.0,4,1.75,2220,15600,1.0,0,0,5,7,1140,1080,1963,0,98056,47.492,-122.166,1670,4800,2014,7,3,618,14653.289006061046,1-2 Bathrooms,36950,4879.0,29.6
782700150,20140609T000000,328000.0,3,1.75,1440,45302,2.0,0,0,3,7,1440,0,1977,0,98019,47.7078,-121.915,2080,49658,2014,6,2,449,29892.65580913163,1-2 Bathrooms,11290,317.0,35.1
2144800146,20140826T000000,257500.0,3,2.0,1300,9334,1.0,0,0,5,7,1300,0,1981,0,98178,47.4865,-122.238,2210,9636,2014,8,3,403,11716.501518729945,1-2 Bathrooms,26282,5364.0,32.9
1337800220,20140908T000000,1003000.0,4,2.5,2230,3600,2.0,0,0,5,8,1630,600,1906,0,98112,47.6304,-122.309,2410,4800,2014,9,3,1304,1467.72468667351,2-3 Bathrooms,24412,7621.0,25.4
3530410081,20140626T000000,216500.0,2,1.75,1390,4482,1.0,0,0,4,8,1390,0,1980,0,98198,47.3785,-122.32,1390,4680,2014,6,2,413,22328.19241537177,1-2 Bathrooms,38919,5039.0,30.1
1525059198,20140521T000000,1185000.0,3,2.25,2760,40946,2.0,0,0,5,10,2760,0,1978,0,98005,47.6501,-122.164,3030,42253,2014,5,2,436,10499.163917141672,2-3 Bathrooms,21603,2945.0,23.2
8665000040,20140730T000000,360000.0,4,2.5,3200,7282,2.0,0,0,3,9,3200,0,2007,0,98188,47.4318,-122.286,3030,7290,2014,7,3,90,16509.305512793773,2-3 Bathrooms,27524,3413.0,25.6
5016001619,20150122T000000,699999.0,3,0.75,1240,4000,1.0,0,0,4,7,1240,0,1968,0,98112,47.6239,-122.297,1460,4000,2015,1,1,564,1832.0372408308335,Studio or 1 Bathroom,24412,7621.0,25.4
826069184,20141002T000000,535000.0,3,2.5,1960,47044,2.0,0,0,4,8,1960,0,1978,0,98077,47.7573,-122.07,2020,29004,2014,10,4,441,20276.02307181476,2-3 Bathrooms,13862,802.0,31.1
123039147,20150319T000000,464950.0,3,2.0,2190,19800,1.0,0,0,3,7,2190,0,1994,0,98146,47.5106,-122.365,1640,9719,2015,3,1,254,8617.628911953389,1-2 Bathrooms,27879,6034.0,29.8
8089510150,20141202T000000,925000.0,4,2.5,3540,18168,2.0,0,0,3,10,3540,0,1996,0,98006,47.5441,-122.131,4130,11180,2014,12,4,227,14160.847883709115,2-3 Bathrooms,39595,3524.0,27.6
8818400450,20140508T000000,930000.0,3,3.25,2640,4080,2.0,0,0,3,9,1840,800,1912,2000,98105,47.6636,-122.326,1990,4080,2014,5,2,1228,940.4313674979103,+3 Bathrooms,49448,12890.0,25.1
6324000115,20140922T000000,727500.0,3,2.0,2660,5000,1.5,0,3,3,8,1940,720,1910,0,98116,47.5829,-122.382,2270,5000,2014,9,3,1256,4237.499128241102,1-2 Bathrooms,27190,9060.0,32.7
1133000694,20150312T000000,325000.0,4,1.75,1670,9500,1.0,0,0,3,7,1670,0,1976,0,98125,47.7254,-122.31,1620,9500,2015,3,1,470,2804.5010428047503,1-2 Bathrooms,43386,7999.0,28.9
4441300325,20140905T000000,695000.0,3,3.25,3080,12100,2.0,0,0,3,8,2080,1000,1984,0,98117,47.695,-122.399,2100,6581,2014,9,3,368,5368.3688045375675,+3 Bathrooms,36365,9392.0,30.0
3288301010,20140625T000000,585000.0,4,2.75,2890,6825,1.0,0,0,3,8,1560,1330,1973,0,98034,47.734,-122.182,1900,10120,2014,6,2,497,11486.5314821679,2-3 Bathrooms,52841,5386.0,28.1
8125200481,20140926T000000,319000.0,3,2.25,1800,9597,1.0,0,2,3,7,1200,600,1963,0,98188,47.4516,-122.267,1700,13502,2014,9,3,620,14589.295207624647,2-3 Bathrooms,27524,3413.0,25.6
8857600540,20150106T000000,265000.0,6,2.5,2000,7650,1.5,0,0,4,7,1790,210,1960,0,98032,47.3841,-122.288,1710,7650,2015,1,1,660,21771.575883134046,2-3 Bathrooms,38985,2299.0,30.0
1901600090,20140626T000000,359000.0,5,1.75,1940,6654,1.5,0,0,4,7,1940,0,1953,0,98166,47.4663,-122.359,2300,9500,2014,6,2,737,13050.36573413133,1-2 Bathrooms,22599,3913.0,28.5
1901600090,20150426T000000,390000.0,5,1.75,1940,6654,1.5,0,0,4,7,1940,0,1953,0,98166,47.4663,-122.359,2300,9500,2015,4,2,747,13050.36573413133,1-2 Bathrooms,22599,3913.0,28.5
9144300120,20150128T000000,374500.0,3,1.0,960,9531,1.0,0,0,5,7,960,0,1969,0,98072,47.7619,-122.162,1670,9250,2015,1,1,552,14063.522817466577,Studio or 1 Bathroom,24931,1386.0,30.7
3401700031,20140822T000000,661000.0,2,1.5,1750,46173,2.0,0,0,4,8,1750,0,1964,0,98072,47.7397,-122.126,2220,42224,2014,8,3,607,15699.479049643915,1-2 Bathrooms,24931,1386.0,30.7
5332200375,20141203T000000,900000.0,3,2.5,2320,5000,2.0,0,0,3,8,1620,700,1907,1993,98112,47.6278,-122.292,2160,5000,2014,12,4,1295,2327.2194474131466,2-3 Bathrooms,24412,7621.0,25.4
8582400015,20150413T000000,600000.0,5,2.5,2380,8204,1.0,0,0,3,8,1540,840,1957,0,98115,47.7,-122.287,2270,8204,2015,4,2,699,3097.894931488288,2-3 Bathrooms,53729,8197.0,26.8
4131900042,20140516T000000,2000000.0,5,4.25,6490,10862,2.0,0,3,4,11,3940,2550,1991,0,98040,47.5728,-122.205,3290,14080,2014,5,2,280,8071.6759256226,+3 Bathrooms,25506,3997.0,26.9
3964400120,20150508T000000,512500.0,4,1.75,1620,4240,1.5,0,0,5,7,1620,0,1916,0,98144,47.5746,-122.311,1450,4240,2015,5,2,1192,521.3892975205756,1-2 Bathrooms,31648,9389.0,29.3
2212600040,20140604T000000,229500.0,3,1.75,1770,33224,1.0,0,0,4,8,1770,0,1968,0,98092,47.3377,-122.194,1690,22069,2014,6,2,557,28288.084346166575,1-2 Bathrooms,50845,1185.0,34.2
8562750300,20140731T000000,589000.0,3,2.5,2320,5663,2.0,0,0,3,8,2320,0,2003,0,98027,47.539,-122.07,2500,4500,2014,7,3,138,18744.374469622173,2-3 Bathrooms,27808,487.0,29.3
2705600067,20150323T000000,539950.0,3,2.5,1330,2183,3.0,0,0,3,8,1330,0,2014,0,98117,47.6987,-122.365,1310,5000,2015,3,1,14,2783.352381687109,2-3 Bathrooms,36365,9392.0,30.0
3023049143,20141020T000000,640000.0,4,2.5,3420,21344,2.0,0,0,3,9,3420,0,2002,0,98166,47.45,-122.334,2110,21344,2014,10,4,153,14466.894398387085,2-3 Bathrooms,22599,3913.0,28.5
8944300110,20150108T000000,218250.0,3,1.0,1270,7344,1.0,0,0,3,7,970,300,1967,0,98023,47.305,-122.371,1290,7300,2015,1,1,576,30815.849894074374,Studio or 1 Bathroom,51811,5049.0,34.9
7277100395,20150225T000000,675000.0,4,3.5,2550,3600,2.0,0,2,3,8,1880,670,1997,0,98177,47.7709,-122.39,2090,6000,2015,2,1,217,8823.215867116991,+3 Bathrooms,20561,3647.0,29.5
9407001830,20140717T000000,338000.0,5,2.0,1860,9000,2.0,0,0,3,7,1860,0,1980,0,98045,47.4484,-121.772,1390,9752,2014,7,3,414,43188.44292224885,1-2 Bathrooms,15611,91.0,30.2
4406000620,20150331T000000,231750.0,3,1.0,1020,7615,1.0,0,0,3,7,1020,0,1981,0,98058,47.4292,-122.152,1470,9515,2015,3,1,410,20575.968594588714,Studio or 1 Bathroom,42366,2252.0,34.9
2414600366,20141114T000000,199900.0,1,1.0,720,7140,1.0,0,0,3,6,720,0,1930,0,98146,47.5119,-122.339,1140,7577,2014,11,4,1018,7762.079251820831,Studio or 1 Bathroom,27879,6034.0,29.8
98000870,20141001T000000,1059000.0,4,3.5,4460,16271,2.0,0,2,3,11,4460,0,2001,0,98075,47.5862,-121.97,4540,17122,2014,10,4,165,25728.182606051767,+3 Bathrooms,25762,2675.0,32.3
9211500230,20141002T000000,263000.0,4,2.75,1830,7315,1.0,0,0,5,7,1250,580,1979,0,98023,47.2989,-122.38,1730,7208,2014,10,4,429,31590.400609266606,2-3 Bathrooms,51811,5049.0,34.9
3600600065,20140820T000000,279950.0,3,1.5,1520,7200,1.0,0,0,4,7,1160,360,1990,0,98198,47.3855,-122.302,1460,7200,2014,8,3,295,21554.33656559027,1-2 Bathrooms,38919,5039.0,30.1
7177300090,20140520T000000,395000.0,3,1.5,1080,2940,1.5,0,0,4,7,1080,0,1920,0,98115,47.6832,-122.304,1400,4930,2014,5,2,1132,1113.9355844896506,1-2 Bathrooms,53729,8197.0,26.8
6664900410,20140626T000000,252500.0,3,2.0,1900,8002,1.0,0,0,3,7,1900,0,1991,0,98023,47.2909,-122.352,1900,6086,2014,6,2,281,32201.57091165896,1-2 Bathrooms,51811,5049.0,34.9
1853000530,20150312T000000,1150000.0,4,3.75,5300,37034,2.0,0,0,3,11,5300,0,1989,0,98077,47.7283,-122.076,3730,37034,2015,3,1,314,18879.326302409525,+3 Bathrooms,13862,802.0,31.1
3751604653,20140826T000000,205000.0,3,1.0,1370,10708,1.0,0,0,3,7,1370,0,1969,0,98001,47.2769,-122.264,1770,14482,2014,8,3,547,33808.76323376797,Studio or 1 Bathroom,35297,1895.0,31.6
8563001130,20140828T000000,654000.0,5,2.5,2960,8968,1.0,0,0,4,8,1640,1320,1965,0,98008,47.6233,-122.102,1890,9077,2014,8,3,595,15445.723882540762,2-3 Bathrooms,26091,4695.0,23.6
1324079029,20150317T000000,200000.0,3,1.0,960,213008,1.0,0,0,2,6,960,0,1933,0,98024,47.5621,-121.862,1520,57499,2015,3,1,986,33902.32216041199,Studio or 1 Bathroom,5503,249.0,33.4
1236300214,20140722T000000,700000.0,3,2.5,2190,7982,2.0,0,0,3,8,2190,0,2004,0,98033,47.6869,-122.187,2090,8888,2014,7,3,126,9685.777758694006,2-3 Bathrooms,39726,4318.0,24.4
2525049086,20141003T000000,2720000.0,4,3.25,3990,18115,2.0,0,0,4,11,3990,0,1989,0,98039,47.6177,-122.229,3450,16087,2014,10,4,309,6652.609530041108,+3 Bathrooms,2928,2040.0,21.2
8822900115,20141209T000000,306000.0,2,1.75,1200,2622,1.0,0,0,5,7,800,400,1956,0,98125,47.7175,-122.292,1310,1926,2014,12,4,707,3138.600996508534,1-2 Bathrooms,43386,7999.0,28.9
3832080610,20150406T000000,270000.0,3,2.5,1780,5015,2.0,0,0,3,7,1780,0,2010,0,98042,47.3352,-122.052,2010,5250,2015,4,2,63,33469.31538224923,2-3 Bathrooms,48639,1751.0,35.0
1657300450,20141029T000000,340000.0,3,2.25,2630,9916,2.0,0,0,4,9,2630,0,1988,0,98092,47.3314,-122.202,2470,10810,2014,10,4,321,28774.591804560056,2-3 Bathrooms,50845,1185.0,34.2
1151100035,20140611T000000,450000.0,4,2.5,2300,19250,1.0,0,0,4,7,2300,0,1955,0,98045,47.4793,-121.776,1460,19250,2014,6,2,713,41853.499539088036,2-3 Bathrooms,15611,91.0,30.2
3876311490,20140724T000000,580000.0,4,2.75,3210,6825,1.0,0,0,5,7,1810,1400,1975,0,98034,47.7338,-122.169,1840,8000,2014,7,3,474,12415.38474553188,2-3 Bathrooms,52841,5386.0,28.1
9297300590,20141103T000000,435000.0,4,1.75,2290,4400,1.0,0,3,3,7,1290,1000,1959,0,98126,47.5698,-122.375,1820,4000,2014,11,4,670,4343.741160349089,1-2 Bathrooms,22030,7113.0,30.5
3260350100,20140818T000000,690000.0,4,2.5,2780,4688,2.0,0,0,3,9,2780,0,2003,0,98059,47.5225,-122.156,3000,6029,2014,8,3,139,13321.06796063973,2-3 Bathrooms,41076,2541.0,30.8
3886902615,20140617T000000,720000.0,4,2.5,2650,11520,2.0,0,0,3,8,2110,540,1988,0,98033,47.683,-122.187,2000,7680,2014,6,2,317,9510.820601132282,2-3 Bathrooms,39726,4318.0,24.4
2193300620,20150217T000000,403000.0,3,2.25,1840,13020,1.0,0,0,3,8,1390,450,1980,0,98052,47.6923,-122.095,2210,13020,2015,2,1,421,16371.706408417605,2-3 Bathrooms,75765,3741.0,25.0
7016100120,20140612T000000,440000.0,3,2.75,1560,7392,1.0,0,0,5,7,1030,530,1972,0,98011,47.7382,-122.182,1870,7520,2014,6,2,509,11633.107909474295,2-3 Bathrooms,27396,3884.0,29.1
8857600220,20141023T000000,178500.0,3,1.0,1200,8470,1.0,0,0,5,7,1200,0,1961,0,98032,47.3864,-122.287,1200,7952,2014,10,4,645,21523.17719003299,Studio or 1 Bathroom,38985,2299.0,30.0
1645000580,20141002T000000,270000.0,4,2.5,1900,8282,1.0,0,0,3,7,1900,0,1968,1997,98022,47.2089,-122.003,1420,8350,2014,10,4,561,47319.16917229499,2-3 Bathrooms,22007,30.0,34.4
4337600205,20141112T000000,129888.0,2,1.0,710,9900,1.0,0,0,3,6,710,0,1943,0,98166,47.479,-122.339,1070,9900,2014,11,4,862,11332.038892527955,Studio or 1 Bathroom,22599,3913.0,28.5
1545805730,20150218T000000,260000.0,3,1.75,1360,15210,1.0,0,0,3,7,1360,0,1987,0,98038,47.3657,-122.047,1610,7800,2015,2,1,337,31021.992781165412,1-2 Bathrooms,37624,572.0,38.8
8650100120,20140829T000000,339950.0,5,2.5,2990,7292,2.0,0,0,4,8,2990,0,1990,0,98042,47.3604,-122.091,2150,8190,2014,8,3,295,29483.437914459602,2-3 Bathrooms,48639,1751.0,35.0
4047200820,20140822T000000,250000.0,3,1.0,1640,26127,2.0,0,0,3,6,1640,0,1975,0,98019,47.7656,-121.905,1620,25788,2014,8,3,475,32356.11833157723,Studio or 1 Bathroom,11290,317.0,35.1
1822059156,20150114T000000,680000.0,3,3.5,3650,103672,1.0,0,0,3,10,2050,1600,2011,0,98031,47.4002,-122.217,2550,16140,2015,1,1,48,21151.809124153493,+3 Bathrooms,41464,5363.0,31.1
8812401450,20141229T000000,660000.0,10,3.0,2920,3745,2.0,0,0,4,7,1860,1060,1913,0,98105,47.6635,-122.32,1810,3745,2014,12,4,1223,530.0405862783773,2-3 Bathrooms,49448,12890.0,25.1
1854750090,20140716T000000,1225000.0,3,3.5,3680,11491,2.0,0,2,3,11,3680,0,1999,0,98007,47.5647,-122.128,3710,10030,2014,7,3,186,13928.167687058385,+3 Bathrooms,28576,6617.0,22.7
6071200455,20140523T000000,550000.0,3,2.0,1830,9152,1.0,0,0,5,8,1830,0,1959,0,98006,47.5531,-122.181,1770,9220,2014,5,2,664,10267.543731377325,1-2 Bathrooms,39595,3524.0,27.6
6790200110,20150102T000000,675000.0,5,2.75,2570,12906,2.0,0,0,3,8,2570,0,1987,0,98075,47.5814,-122.05,2580,12927,2015,1,1,336,19700.933673287847,2-3 Bathrooms,25762,2675.0,32.3
6710100131,20150410T000000,981000.0,3,3.25,2730,9588,2.0,0,1,3,10,1900,830,1984,0,98052,47.6339,-122.09,2730,12736,2015,4,2,375,16158.76161640011,+3 Bathrooms,75765,3741.0,25.0
8856004415,20150325T000000,168000.0,3,1.0,1150,8000,1.5,0,0,4,6,1150,0,1913,1957,98001,47.2749,-122.252,1170,9600,2015,3,1,1226,34137.80451182786,Studio or 1 Bathroom,35297,1895.0,31.6
3276940100,20140522T000000,1000000.0,4,3.0,4260,18687,2.0,0,0,3,11,4260,0,1996,0,98075,47.5874,-121.982,3490,16772,2014,5,2,220,24830.130347737213,2-3 Bathrooms,25762,2675.0,32.3
9407100300,20150401T000000,320000.0,3,1.0,1260,9600,1.0,0,0,3,7,1260,0,1970,1995,98045,47.4444,-121.762,1530,9790,2015,4,2,543,44049.246195890424,Studio or 1 Bathroom,15611,91.0,30.2
1224049095,20150204T000000,959000.0,6,3.25,4440,17424,1.0,0,1,4,9,2220,2220,1959,0,98040,47.5791,-122.23,2660,10768,2015,2,1,673,6158.511979193038,+3 Bathrooms,25506,3997.0,26.9
7899800586,20150409T000000,372000.0,4,1.0,2300,7680,1.0,0,0,3,7,1270,1030,1959,0,98106,47.524,-122.359,1840,5120,2015,4,2,675,7094.139213301955,Studio or 1 Bathroom,27489,5006.0,29.4
2607730110,20140707T000000,391500.0,3,2.5,1920,9625,2.0,0,0,3,8,1920,0,1993,0,98045,47.4876,-121.8,1920,10343,2014,7,3,258,39865.29037130207,2-3 Bathrooms,15611,91.0,30.2
1781500180,20150327T000000,390000.0,2,1.0,1080,4725,1.5,0,0,3,7,1080,0,1944,0,98126,47.5275,-122.381,1520,4961,2015,3,1,854,7758.110208388758,Studio or 1 Bathroom,22030,7113.0,30.5
2341800195,20141106T000000,302000.0,2,1.0,890,5000,1.0,0,0,4,6,890,0,1947,0,98118,47.5526,-122.287,1160,5000,2014,11,4,814,3504.486837984378,Studio or 1 Bathroom,48937,7844.0,31.2
52000067,20141103T000000,495000.0,3,3.5,1650,1577,2.0,0,0,3,7,1100,550,2012,0,98109,47.6302,-122.344,1580,1280,2014,11,4,34,2106.257780514079,+3 Bathrooms,29376,15188.0,22.2
1972202023,20140904T000000,504500.0,3,2.5,1820,1545,3.0,0,2,3,8,1640,180,1998,0,98103,47.6523,-122.346,1440,1290,2014,9,3,200,2536.9732642581203,2-3 Bathrooms,52210,11391.0,27.1
2919700540,20150318T000000,555000.0,4,1.75,2320,4800,1.5,0,0,3,7,2170,150,1918,0,98117,47.6893,-122.365,1390,4800,2015,3,1,1166,3118.749198849212,1-2 Bathrooms,36365,9392.0,30.0
6613000375,20150317T000000,1550000.0,4,3.5,3260,5000,2.0,0,0,5,9,2630,630,1937,0,98105,47.6598,-122.273,2600,5000,2015,3,1,938,2559.2868212224394,+3 Bathrooms,49448,12890.0,25.1
2391600735,20140909T000000,550000.0,3,1.5,1730,5750,1.0,0,0,3,7,1250,480,1947,0,98116,47.5645,-122.397,1370,5750,2014,9,3,812,6060.7644272503985,1-2 Bathrooms,27190,9060.0,32.7
1337300145,20140721T000000,1800000.0,4,2.5,3320,8325,2.5,0,0,5,10,3320,0,1905,0,98112,47.6263,-122.314,3680,6050,2014,7,3,1314,878.3517657398144,2-3 Bathrooms,24412,7621.0,25.4
9164100035,20150429T000000,655000.0,1,1.0,1660,5422,1.0,0,0,4,7,830,830,1908,0,98117,47.6821,-122.388,1100,5356,2015,4,2,1287,5020.818817489512,Studio or 1 Bathroom,36365,9392.0,30.0
821069025,20150213T000000,685000.0,3,2.5,3290,90796,2.0,0,0,4,10,3290,0,1992,0,98042,47.3154,-122.079,2700,55023,2015,2,1,277,34190.26387413029,2-3 Bathrooms,48639,1751.0,35.0
1566100555,20150501T000000,721000.0,4,2.0,2280,8339,1.0,0,0,4,7,1220,1060,1954,0,98115,47.6986,-122.297,1970,8340,2015,5,2,736,2372.1750041993373,1-2 Bathrooms,53729,8197.0,26.8
2397100705,20140714T000000,1518630.0,4,4.25,3650,5328,1.5,0,0,3,9,2330,1320,1907,2014,98119,47.638,-122.362,1710,3600,2014,7,3,1290,3465.4719733265692,+3 Bathrooms,26094,10846.0,25.5
822069066,20150223T000000,365000.0,4,2.5,1620,219542,2.0,0,0,3,7,1620,0,1980,0,98038,47.4014,-122.069,2240,217800,2015,2,1,421,26943.341137159165,2-3 Bathrooms,37624,572.0,38.8
3834000820,20140613T000000,458000.0,3,2.0,2020,8555,1.0,0,0,4,7,1220,800,1957,0,98125,47.7278,-122.287,1600,8148,2014,6,2,689,4115.575728421908,1-2 Bathrooms,43386,7999.0,28.9
1432700880,20150409T000000,280000.0,2,1.0,1150,12861,1.0,0,0,3,6,1150,0,1959,0,98058,47.4493,-122.171,1170,7574,2015,4,2,675,17925.640305614746,Studio or 1 Bathroom,42366,2252.0,34.9
3658700395,20150409T000000,628000.0,4,1.75,1940,3060,1.0,0,0,4,7,1000,940,1911,0,98115,47.6786,-122.317,1320,3060,2015,4,2,1251,175.85827826084255,1-2 Bathrooms,53729,8197.0,26.8
1564000410,20150218T000000,781500.0,4,2.5,3440,6332,2.0,0,0,3,10,3440,0,2001,0,98059,47.5347,-122.155,3310,6528,2015,2,1,169,12802.833244558296,2-3 Bathrooms,41076,2541.0,30.8
984100450,20140624T000000,295000.0,3,1.75,2000,7560,1.0,0,0,4,7,1300,700,1968,0,98058,47.4346,-122.171,1900,8301,2014,6,2,557,19268.052172250387,1-2 Bathrooms,42366,2252.0,34.9
4449800063,20150403T000000,435000.0,2,1.0,750,2786,1.0,0,0,5,7,750,0,1947,0,98117,47.6892,-122.393,1700,4653,2015,4,2,819,5074.1141134842,Studio or 1 Bathroom,36365,9392.0,30.0
7694600201,20150322T000000,300000.0,3,1.75,1420,7200,1.0,0,0,3,7,1000,420,1979,0,98146,47.5069,-122.367,1550,8640,2015,3,1,434,9052.130986448501,1-2 Bathrooms,27879,6034.0,29.8
844001145,20150326T000000,208500.0,2,1.0,880,4814,1.0,0,0,4,5,880,0,1906,0,98010,47.3107,-121.999,1010,6160,2015,3,1,1310,38056.243520173426,Studio or 1 Bathroom,5963,401.0,36.9
8682281960,20140603T000000,930000.0,2,2.5,2680,11214,1.0,0,0,3,9,2680,0,2006,0,98053,47.7078,-122.019,2305,6908,2014,6,2,101,22330.655721374373,2-3 Bathrooms,22857,827.0,32.5
1604600790,20150211T000000,316000.0,2,2.0,860,3000,1.0,0,0,3,6,860,0,1906,0,98118,47.5633,-122.288,1290,3500,2015,2,1,1309,2523.783739747112,1-2 Bathrooms,48937,7844.0,31.2
1796380330,20140623T000000,249900.0,3,2.0,1310,6738,1.0,0,0,4,7,1310,0,1990,0,98042,47.3694,-122.083,1290,8067,2014,6,2,293,29016.837337079414,1-2 Bathrooms,48639,1751.0,35.0
3416600490,20140731T000000,675000.0,3,2.25,1780,4252,2.0,0,0,4,8,1540,240,1989,0,98144,47.6004,-122.292,2220,4000,2014,7,3,306,2706.692640669907,2-3 Bathrooms,31648,9389.0,29.3
3904901520,20141030T000000,447000.0,3,2.25,1440,4667,2.0,0,0,3,7,1440,0,1985,0,98029,47.5662,-122.017,1610,4756,2014,10,4,357,22232.653756515214,2-3 Bathrooms,31480,3095.0,33.1
1556200155,20150417T000000,675000.0,3,2.0,1510,3817,1.5,0,0,3,8,1510,0,1905,1994,98122,47.6088,-122.294,1510,3817,2015,4,2,1323,2260.0563412867355,1-2 Bathrooms,41541,17787.0,26.5
567000401,20150421T000000,546000.0,4,2.5,2100,1397,3.0,0,0,3,8,1580,520,2008,0,98144,47.5928,-122.295,1490,1201,2015,4,2,87,1969.085484400548,2-3 Bathrooms,31648,9389.0,29.3
6450300673,20141231T000000,310000.0,3,2.0,1310,1361,3.0,0,0,3,7,1310,0,2003,0,98133,47.7337,-122.343,1370,1608,2014,12,4,143,3549.853559939789,1-2 Bathrooms,50153,7038.0,30.4
4440400155,20150106T000000,190000.0,3,1.0,1280,5100,1.0,0,0,3,7,880,400,1961,0,98178,47.5035,-122.259,1360,6120,2015,1,1,648,9315.230814741411,Studio or 1 Bathroom,26282,5364.0,32.9
2450000165,20140618T000000,650000.0,3,1.5,1320,8114,1.0,0,0,3,8,1320,0,1951,0,98004,47.5827,-122.195,2110,8114,2014,6,2,761,8799.593397782257,1-2 Bathrooms,38632,5315.0,21.7
9828701605,20141002T000000,585000.0,3,2.5,1740,2350,2.0,0,0,3,8,1130,610,1995,0,98112,47.6207,-122.297,1740,3201,2014,10,4,237,1765.3277919024924,2-3 Bathrooms,24412,7621.0,25.4
856000985,20141106T000000,1430800.0,4,2.5,2910,7364,2.0,0,0,3,10,2910,0,2003,0,98033,47.6906,-122.213,2480,8400,2014,11,4,142,7867.137336940408,2-3 Bathrooms,39726,4318.0,24.4
